timestamp,acceleration,activity_level,hour,date
2024-01-01 00:00:00+00:00,42.834,Moderate,0,2024-01-01
2024-01-01 00:00:30+00:00,58.917,Moderate,0,2024-01-01
2024-01-01 00:01:00+00:00,43.651,Moderate,0,2024-01-01
2024-01-01 00:01:30+00:00,51.035,Moderate,0,2024-01-01
2024-01-01 00:02:00+00:00,96.42,Vigorous,0,2024-01-01
2024-01-01 00:02:30+00:00,36.821,Moderate,0,2024-01-01
2024-01-01 00:03:00+00:00,35.075,Moderate,0,2024-01-01
2024-01-01 00:03:30+00:00,35.062000000000005,Moderate,0,2024-01-01
2024-01-01 00:04:00+00:00,52.457,Moderate,0,2024-01-01
2024-01-01 00:04:30+00:00,50.255,Moderate,0,2024-01-01
2024-01-01 00:05:00+00:00,48.87,Moderate,0,2024-01-01
2024-01-01 00:05:30+00:00,47.474,Moderate,0,2024-01-01
2024-01-01 00:06:00+00:00,67.496,Vigorous,0,2024-01-01
2024-01-01 00:06:30+00:00,54.809,Moderate,0,2024-01-01
2024-01-01 00:07:00+00:00,69.40100000000001,Vigorous,0,2024-01-01
2024-01-01 00:07:30+00:00,49.628,Moderate,0,2024-01-01
2024-01-01 00:08:00+00:00,57.71,Moderate,0,2024-01-01
2024-01-01 00:08:30+00:00,55.8,Moderate,0,2024-01-01
2024-01-01 00:09:00+00:00,14.315,Light,0,2024-01-01
2024-01-01 00:09:30+00:00,0.272,Sedentary,0,2024-01-01
2024-01-01 00:10:00+00:00,0.0699999999999999,Sedentary,0,2024-01-01
2024-01-01 00:10:30+00:00,0.01,Sedentary,0,2024-01-01
2024-01-01 00:11:00+00:00,0.694,Sedentary,0,2024-01-01
2024-01-01 00:11:30+00:00,0.6849999999999999,Sedentary,0,2024-01-01
2024-01-01 00:12:00+00:00,3.054,Sedentary,0,2024-01-01
2024-01-01 00:12:30+00:00,0.114,Sedentary,0,2024-01-01
2024-01-01 00:13:00+00:00,0.0689999999999999,Sedentary,0,2024-01-01
2024-01-01 00:13:30+00:00,0.091,Sedentary,0,2024-01-01
2024-01-01 00:14:00+00:00,0.036,Sedentary,0,2024-01-01
2024-01-01 00:14:30+00:00,0.05,Sedentary,0,2024-01-01
2024-01-01 00:15:00+00:00,0.068,Sedentary,0,2024-01-01
2024-01-01 00:15:30+00:00,0.193,Sedentary,0,2024-01-01
2024-01-01 00:16:00+00:00,0.007,Sedentary,0,2024-01-01
2024-01-01 00:16:30+00:00,0.092,Sedentary,0,2024-01-01
2024-01-01 00:17:00+00:00,0.159,Sedentary,0,2024-01-01
2024-01-01 00:17:30+00:00,0.037,Sedentary,0,2024-01-01
2024-01-01 00:18:00+00:00,0.088,Sedentary,0,2024-01-01
2024-01-01 00:18:30+00:00,0.011,Sedentary,0,2024-01-01
2024-01-01 00:19:00+00:00,0.022,Sedentary,0,2024-01-01
2024-01-01 00:19:30+00:00,0.096,Sedentary,0,2024-01-01
2024-01-01 00:20:00+00:00,0.049,Sedentary,0,2024-01-01
2024-01-01 00:20:30+00:00,0.047,Sedentary,0,2024-01-01
2024-01-01 00:21:00+00:00,0.054,Sedentary,0,2024-01-01
2024-01-01 00:21:30+00:00,0.044,Sedentary,0,2024-01-01
2024-01-01 00:22:00+00:00,0.019,Sedentary,0,2024-01-01
2024-01-01 00:22:30+00:00,0.05,Sedentary,0,2024-01-01
2024-01-01 00:23:00+00:00,0.044,Sedentary,0,2024-01-01
2024-01-01 00:23:30+00:00,0.041,Sedentary,0,2024-01-01
2024-01-01 00:24:00+00:00,0.014,Sedentary,0,2024-01-01
2024-01-01 00:24:30+00:00,0.059,Sedentary,0,2024-01-01
2024-01-01 00:25:00+00:00,0.022,Sedentary,0,2024-01-01
2024-01-01 00:25:30+00:00,0.057,Sedentary,0,2024-01-01
2024-01-01 00:26:00+00:00,0.062,Sedentary,0,2024-01-01
2024-01-01 00:26:30+00:00,0.01,Sedentary,0,2024-01-01
2024-01-01 00:27:00+00:00,0.37,Sedentary,0,2024-01-01
2024-01-01 00:27:30+00:00,0.075,Sedentary,0,2024-01-01
2024-01-01 00:28:00+00:00,0.024,Sedentary,0,2024-01-01
2024-01-01 00:28:30+00:00,0.012,Sedentary,0,2024-01-01
2024-01-01 00:29:00+00:00,0.016,Sedentary,0,2024-01-01
2024-01-01 00:29:30+00:00,0.026,Sedentary,0,2024-01-01
2024-01-01 00:30:00+00:00,0.028,Sedentary,0,2024-01-01
2024-01-01 00:30:30+00:00,0.011,Sedentary,0,2024-01-01
2024-01-01 00:31:00+00:00,0.029,Sedentary,0,2024-01-01
2024-01-01 00:31:30+00:00,0.067,Sedentary,0,2024-01-01
2024-01-01 00:32:00+00:00,3.014,Sedentary,0,2024-01-01
2024-01-01 00:32:30+00:00,38.364,Moderate,0,2024-01-01
2024-01-01 00:33:00+00:00,59.364,Moderate,0,2024-01-01
2024-01-01 00:33:30+00:00,37.433,Moderate,0,2024-01-01
2024-01-01 00:34:00+00:00,42.927,Moderate,0,2024-01-01
2024-01-01 00:34:30+00:00,82.011,Vigorous,0,2024-01-01
2024-01-01 00:35:00+00:00,61.094,Vigorous,0,2024-01-01
2024-01-01 00:35:30+00:00,72.014,Vigorous,0,2024-01-01
2024-01-01 00:36:00+00:00,51.88099999999999,Moderate,0,2024-01-01
2024-01-01 00:36:30+00:00,71.964,Vigorous,0,2024-01-01
2024-01-01 00:37:00+00:00,55.729,Moderate,0,2024-01-01
2024-01-01 00:37:30+00:00,89.81500000000001,Vigorous,0,2024-01-01
2024-01-01 00:38:00+00:00,36.527,Moderate,0,2024-01-01
2024-01-01 00:38:30+00:00,44.819,Moderate,0,2024-01-01
2024-01-01 00:39:00+00:00,68.163,Vigorous,0,2024-01-01
2024-01-01 00:39:30+00:00,39.032,Moderate,0,2024-01-01
2024-01-01 00:40:00+00:00,38.126,Moderate,0,2024-01-01
2024-01-01 00:40:30+00:00,38.453,Moderate,0,2024-01-01
2024-01-01 00:41:00+00:00,38.334,Moderate,0,2024-01-01
2024-01-01 00:41:30+00:00,38.639,Moderate,0,2024-01-01
2024-01-01 00:42:00+00:00,39.047,Moderate,0,2024-01-01
2024-01-01 00:42:30+00:00,37.999,Moderate,0,2024-01-01
2024-01-01 00:43:00+00:00,37.489,Moderate,0,2024-01-01
2024-01-01 00:43:30+00:00,37.806,Moderate,0,2024-01-01
2024-01-01 00:44:00+00:00,33.269,Moderate,0,2024-01-01
2024-01-01 00:44:30+00:00,32.77,Moderate,0,2024-01-01
2024-01-01 00:45:00+00:00,65.76899999999999,Vigorous,0,2024-01-01
2024-01-01 00:45:30+00:00,67.19500000000001,Vigorous,0,2024-01-01
2024-01-01 00:46:00+00:00,70.556,Vigorous,0,2024-01-01
2024-01-01 00:46:30+00:00,49.299,Moderate,0,2024-01-01
2024-01-01 00:47:00+00:00,65.024,Vigorous,0,2024-01-01
2024-01-01 00:47:30+00:00,89.431,Vigorous,0,2024-01-01
2024-01-01 00:48:00+00:00,52.529,Moderate,0,2024-01-01
2024-01-01 00:48:30+00:00,63.529,Vigorous,0,2024-01-01
2024-01-01 00:49:00+00:00,53.851000000000006,Moderate,0,2024-01-01
2024-01-01 00:49:30+00:00,64.02199999999999,Vigorous,0,2024-01-01
2024-01-01 00:50:00+00:00,3.974,Sedentary,0,2024-01-01
2024-01-01 00:50:30+00:00,9.345,Light,0,2024-01-01
2024-01-01 00:51:00+00:00,2.315,Sedentary,0,2024-01-01
2024-01-01 00:51:30+00:00,2.307051903114187,Sedentary,0,2024-01-01
2024-01-01 00:52:00+00:00,2.2991038062283735,Sedentary,0,2024-01-01
2024-01-01 00:52:30+00:00,2.2911557093425605,Sedentary,0,2024-01-01
2024-01-01 00:53:00+00:00,2.2832076124567475,Sedentary,0,2024-01-01
2024-01-01 00:53:30+00:00,2.275259515570934,Sedentary,0,2024-01-01
2024-01-01 00:54:00+00:00,2.267311418685121,Sedentary,0,2024-01-01
2024-01-01 00:54:30+00:00,2.259363321799308,Sedentary,0,2024-01-01
2024-01-01 00:55:00+00:00,2.2514152249134947,Sedentary,0,2024-01-01
2024-01-01 00:55:30+00:00,2.2434671280276817,Sedentary,0,2024-01-01
2024-01-01 00:56:00+00:00,2.2355190311418687,Sedentary,0,2024-01-01
2024-01-01 00:56:30+00:00,2.2275709342560552,Sedentary,0,2024-01-01
2024-01-01 00:57:00+00:00,2.2196228373702422,Sedentary,0,2024-01-01
2024-01-01 00:57:30+00:00,2.211674740484429,Sedentary,0,2024-01-01
2024-01-01 00:58:00+00:00,2.203726643598616,Sedentary,0,2024-01-01
2024-01-01 00:58:30+00:00,2.195778546712803,Sedentary,0,2024-01-01
2024-01-01 00:59:00+00:00,2.1878304498269894,Sedentary,0,2024-01-01
2024-01-01 00:59:30+00:00,2.1798823529411764,Sedentary,0,2024-01-01
2024-01-01 01:00:00+00:00,2.1719342560553634,Sedentary,1,2024-01-01
2024-01-01 01:00:30+00:00,2.16398615916955,Sedentary,1,2024-01-01
2024-01-01 01:01:00+00:00,2.156038062283737,Sedentary,1,2024-01-01
2024-01-01 01:01:30+00:00,2.148089965397924,Sedentary,1,2024-01-01
2024-01-01 01:02:00+00:00,2.1401418685121105,Sedentary,1,2024-01-01
2024-01-01 01:02:30+00:00,2.1321937716262975,Sedentary,1,2024-01-01
2024-01-01 01:03:00+00:00,2.1242456747404845,Sedentary,1,2024-01-01
2024-01-01 01:03:30+00:00,2.116297577854671,Sedentary,1,2024-01-01
2024-01-01 01:04:00+00:00,2.108349480968858,Sedentary,1,2024-01-01
2024-01-01 01:04:30+00:00,2.100401384083045,Sedentary,1,2024-01-01
2024-01-01 01:05:00+00:00,2.0924532871972317,Sedentary,1,2024-01-01
2024-01-01 01:05:30+00:00,2.0845051903114187,Sedentary,1,2024-01-01
2024-01-01 01:06:00+00:00,2.0765570934256052,Sedentary,1,2024-01-01
2024-01-01 01:06:30+00:00,2.0686089965397922,Sedentary,1,2024-01-01
2024-01-01 01:07:00+00:00,2.0606608996539792,Sedentary,1,2024-01-01
2024-01-01 01:07:30+00:00,2.0527128027681663,Sedentary,1,2024-01-01
2024-01-01 01:08:00+00:00,2.044764705882353,Sedentary,1,2024-01-01
2024-01-01 01:08:30+00:00,2.03681660899654,Sedentary,1,2024-01-01
2024-01-01 01:09:00+00:00,2.0288685121107264,Sedentary,1,2024-01-01
2024-01-01 01:09:30+00:00,2.0209204152249134,Sedentary,1,2024-01-01
2024-01-01 01:10:00+00:00,2.0129723183391004,Sedentary,1,2024-01-01
2024-01-01 01:10:30+00:00,2.005024221453287,Sedentary,1,2024-01-01
2024-01-01 01:11:00+00:00,1.997076124567474,Sedentary,1,2024-01-01
2024-01-01 01:11:30+00:00,1.9891280276816607,Sedentary,1,2024-01-01
2024-01-01 01:12:00+00:00,1.9811799307958478,Sedentary,1,2024-01-01
2024-01-01 01:12:30+00:00,1.9732318339100345,Sedentary,1,2024-01-01
2024-01-01 01:13:00+00:00,1.9652837370242213,Sedentary,1,2024-01-01
2024-01-01 01:13:30+00:00,1.957335640138408,Sedentary,1,2024-01-01
2024-01-01 01:14:00+00:00,1.9493875432525951,Sedentary,1,2024-01-01
2024-01-01 01:14:30+00:00,1.941439446366782,Sedentary,1,2024-01-01
2024-01-01 01:15:00+00:00,1.9334913494809687,Sedentary,1,2024-01-01
2024-01-01 01:15:30+00:00,1.9255432525951557,Sedentary,1,2024-01-01
2024-01-01 01:16:00+00:00,1.9175951557093425,Sedentary,1,2024-01-01
2024-01-01 01:16:30+00:00,1.9096470588235293,Sedentary,1,2024-01-01
2024-01-01 01:17:00+00:00,1.9016989619377163,Sedentary,1,2024-01-01
2024-01-01 01:17:30+00:00,1.893750865051903,Sedentary,1,2024-01-01
2024-01-01 01:18:00+00:00,1.8858027681660898,Sedentary,1,2024-01-01
2024-01-01 01:18:30+00:00,1.8778546712802768,Sedentary,1,2024-01-01
2024-01-01 01:19:00+00:00,1.8699065743944636,Sedentary,1,2024-01-01
2024-01-01 01:19:30+00:00,1.8619584775086504,Sedentary,1,2024-01-01
2024-01-01 01:20:00+00:00,1.8540103806228374,Sedentary,1,2024-01-01
2024-01-01 01:20:30+00:00,1.8460622837370242,Sedentary,1,2024-01-01
2024-01-01 01:21:00+00:00,1.838114186851211,Sedentary,1,2024-01-01
2024-01-01 01:21:30+00:00,1.8301660899653978,Sedentary,1,2024-01-01
2024-01-01 01:22:00+00:00,1.8222179930795848,Sedentary,1,2024-01-01
2024-01-01 01:22:30+00:00,1.8142698961937715,Sedentary,1,2024-01-01
2024-01-01 01:23:00+00:00,1.8063217993079586,Sedentary,1,2024-01-01
2024-01-01 01:23:30+00:00,1.7983737024221451,Sedentary,1,2024-01-01
2024-01-01 01:24:00+00:00,1.7904256055363321,Sedentary,1,2024-01-01
2024-01-01 01:24:30+00:00,1.782477508650519,Sedentary,1,2024-01-01
2024-01-01 01:25:00+00:00,1.7745294117647057,Sedentary,1,2024-01-01
2024-01-01 01:25:30+00:00,1.7665813148788927,Sedentary,1,2024-01-01
2024-01-01 01:26:00+00:00,1.7586332179930795,Sedentary,1,2024-01-01
2024-01-01 01:26:30+00:00,1.7506851211072663,Sedentary,1,2024-01-01
2024-01-01 01:27:00+00:00,1.7427370242214533,Sedentary,1,2024-01-01
2024-01-01 01:27:30+00:00,1.73478892733564,Sedentary,1,2024-01-01
2024-01-01 01:28:00+00:00,1.7268408304498268,Sedentary,1,2024-01-01
2024-01-01 01:28:30+00:00,1.7188927335640138,Sedentary,1,2024-01-01
2024-01-01 01:29:00+00:00,1.7109446366782006,Sedentary,1,2024-01-01
2024-01-01 01:29:30+00:00,1.7029965397923874,Sedentary,1,2024-01-01
2024-01-01 01:30:00+00:00,1.6950484429065744,Sedentary,1,2024-01-01
2024-01-01 01:30:30+00:00,1.6871003460207612,Sedentary,1,2024-01-01
2024-01-01 01:31:00+00:00,1.679152249134948,Sedentary,1,2024-01-01
2024-01-01 01:31:30+00:00,1.671204152249135,Sedentary,1,2024-01-01
2024-01-01 01:32:00+00:00,1.6632560553633216,Sedentary,1,2024-01-01
2024-01-01 01:32:30+00:00,1.6553079584775086,Sedentary,1,2024-01-01
2024-01-01 01:33:00+00:00,1.6473598615916956,Sedentary,1,2024-01-01
2024-01-01 01:33:30+00:00,1.6394117647058821,Sedentary,1,2024-01-01
2024-01-01 01:34:00+00:00,1.6314636678200691,Sedentary,1,2024-01-01
2024-01-01 01:34:30+00:00,1.623515570934256,Sedentary,1,2024-01-01
2024-01-01 01:35:00+00:00,1.6155674740484427,Sedentary,1,2024-01-01
2024-01-01 01:35:30+00:00,1.6076193771626297,Sedentary,1,2024-01-01
2024-01-01 01:36:00+00:00,1.5996712802768165,Sedentary,1,2024-01-01
2024-01-01 01:36:30+00:00,1.5917231833910033,Sedentary,1,2024-01-01
2024-01-01 01:37:00+00:00,1.5837750865051903,Sedentary,1,2024-01-01
2024-01-01 01:37:30+00:00,1.575826989619377,Sedentary,1,2024-01-01
2024-01-01 01:38:00+00:00,1.5678788927335638,Sedentary,1,2024-01-01
2024-01-01 01:38:30+00:00,1.5599307958477509,Sedentary,1,2024-01-01
2024-01-01 01:39:00+00:00,1.5519826989619376,Sedentary,1,2024-01-01
2024-01-01 01:39:30+00:00,1.5440346020761244,Sedentary,1,2024-01-01
2024-01-01 01:40:00+00:00,1.5360865051903114,Sedentary,1,2024-01-01
2024-01-01 01:40:30+00:00,1.5281384083044982,Sedentary,1,2024-01-01
2024-01-01 01:41:00+00:00,1.520190311418685,Sedentary,1,2024-01-01
2024-01-01 01:41:30+00:00,1.512242214532872,Sedentary,1,2024-01-01
2024-01-01 01:42:00+00:00,1.5042941176470586,Sedentary,1,2024-01-01
2024-01-01 01:42:30+00:00,1.4963460207612456,Sedentary,1,2024-01-01
2024-01-01 01:43:00+00:00,1.4883979238754326,Sedentary,1,2024-01-01
2024-01-01 01:43:30+00:00,1.4804498269896191,Sedentary,1,2024-01-01
2024-01-01 01:44:00+00:00,1.4725017301038061,Sedentary,1,2024-01-01
2024-01-01 01:44:30+00:00,1.464553633217993,Sedentary,1,2024-01-01
2024-01-01 01:45:00+00:00,1.4566055363321797,Sedentary,1,2024-01-01
2024-01-01 01:45:30+00:00,1.4486574394463667,Sedentary,1,2024-01-01
2024-01-01 01:46:00+00:00,1.4407093425605535,Sedentary,1,2024-01-01
2024-01-01 01:46:30+00:00,1.4327612456747403,Sedentary,1,2024-01-01
2024-01-01 01:47:00+00:00,1.4248131487889273,Sedentary,1,2024-01-01
2024-01-01 01:47:30+00:00,1.416865051903114,Sedentary,1,2024-01-01
2024-01-01 01:48:00+00:00,1.4089169550173009,Sedentary,1,2024-01-01
2024-01-01 01:48:30+00:00,1.4009688581314879,Sedentary,1,2024-01-01
2024-01-01 01:49:00+00:00,1.3930207612456746,Sedentary,1,2024-01-01
2024-01-01 01:49:30+00:00,1.3850726643598614,Sedentary,1,2024-01-01
2024-01-01 01:50:00+00:00,1.3771245674740484,Sedentary,1,2024-01-01
2024-01-01 01:50:30+00:00,1.3691764705882352,Sedentary,1,2024-01-01
2024-01-01 01:51:00+00:00,1.361228373702422,Sedentary,1,2024-01-01
2024-01-01 01:51:30+00:00,1.353280276816609,Sedentary,1,2024-01-01
2024-01-01 01:52:00+00:00,1.3453321799307956,Sedentary,1,2024-01-01
2024-01-01 01:52:30+00:00,1.3373840830449826,Sedentary,1,2024-01-01
2024-01-01 01:53:00+00:00,1.3294359861591696,Sedentary,1,2024-01-01
2024-01-01 01:53:30+00:00,1.3214878892733561,Sedentary,1,2024-01-01
2024-01-01 01:54:00+00:00,1.3135397923875431,Sedentary,1,2024-01-01
2024-01-01 01:54:30+00:00,1.30559169550173,Sedentary,1,2024-01-01
2024-01-01 01:55:00+00:00,1.297643598615917,Sedentary,1,2024-01-01
2024-01-01 01:55:30+00:00,1.2896955017301037,Sedentary,1,2024-01-01
2024-01-01 01:56:00+00:00,1.2817474048442905,Sedentary,1,2024-01-01
2024-01-01 01:56:30+00:00,1.2737993079584773,Sedentary,1,2024-01-01
2024-01-01 01:57:00+00:00,1.2658512110726643,Sedentary,1,2024-01-01
2024-01-01 01:57:30+00:00,1.257903114186851,Sedentary,1,2024-01-01
2024-01-01 01:58:00+00:00,1.2499550173010379,Sedentary,1,2024-01-01
2024-01-01 01:58:30+00:00,1.2420069204152249,Sedentary,1,2024-01-01
2024-01-01 01:59:00+00:00,1.2340588235294117,Sedentary,1,2024-01-01
2024-01-01 01:59:30+00:00,1.2261107266435984,Sedentary,1,2024-01-01
2024-01-01 02:00:00+00:00,1.2181626297577854,Sedentary,2,2024-01-01
2024-01-01 02:00:30+00:00,1.2102145328719722,Sedentary,2,2024-01-01
2024-01-01 02:01:00+00:00,1.202266435986159,Sedentary,2,2024-01-01
2024-01-01 02:01:30+00:00,1.1943183391003458,Sedentary,2,2024-01-01
2024-01-01 02:02:00+00:00,1.1863702422145328,Sedentary,2,2024-01-01
2024-01-01 02:02:30+00:00,1.1784221453287196,Sedentary,2,2024-01-01
2024-01-01 02:03:00+00:00,1.1704740484429064,Sedentary,2,2024-01-01
2024-01-01 02:03:30+00:00,1.1625259515570934,Sedentary,2,2024-01-01
2024-01-01 02:04:00+00:00,1.1545778546712802,Sedentary,2,2024-01-01
2024-01-01 02:04:30+00:00,1.146629757785467,Sedentary,2,2024-01-01
2024-01-01 02:05:00+00:00,1.138681660899654,Sedentary,2,2024-01-01
2024-01-01 02:05:30+00:00,1.1307335640138407,Sedentary,2,2024-01-01
2024-01-01 02:06:00+00:00,1.1227854671280275,Sedentary,2,2024-01-01
2024-01-01 02:06:30+00:00,1.1148373702422143,Sedentary,2,2024-01-01
2024-01-01 02:07:00+00:00,1.1068892733564013,Sedentary,2,2024-01-01
2024-01-01 02:07:30+00:00,1.098941176470588,Sedentary,2,2024-01-01
2024-01-01 02:08:00+00:00,1.0909930795847749,Sedentary,2,2024-01-01
2024-01-01 02:08:30+00:00,1.0830449826989619,Sedentary,2,2024-01-01
2024-01-01 02:09:00+00:00,1.0750968858131487,Sedentary,2,2024-01-01
2024-01-01 02:09:30+00:00,1.0671487889273354,Sedentary,2,2024-01-01
2024-01-01 02:10:00+00:00,1.0592006920415225,Sedentary,2,2024-01-01
2024-01-01 02:10:30+00:00,1.0512525951557092,Sedentary,2,2024-01-01
2024-01-01 02:11:00+00:00,1.043304498269896,Sedentary,2,2024-01-01
2024-01-01 02:11:30+00:00,1.0353564013840828,Sedentary,2,2024-01-01
2024-01-01 02:12:00+00:00,1.0274083044982698,Sedentary,2,2024-01-01
2024-01-01 02:12:30+00:00,1.0194602076124566,Sedentary,2,2024-01-01
2024-01-01 02:13:00+00:00,1.0115121107266434,Sedentary,2,2024-01-01
2024-01-01 02:13:30+00:00,1.0035640138408304,Sedentary,2,2024-01-01
2024-01-01 02:14:00+00:00,0.9956159169550172,Sedentary,2,2024-01-01
2024-01-01 02:14:30+00:00,0.987667820069204,Sedentary,2,2024-01-01
2024-01-01 02:15:00+00:00,0.979719723183391,Sedentary,2,2024-01-01
2024-01-01 02:15:30+00:00,0.9717716262975777,Sedentary,2,2024-01-01
2024-01-01 02:16:00+00:00,0.9638235294117645,Sedentary,2,2024-01-01
2024-01-01 02:16:30+00:00,0.9558754325259513,Sedentary,2,2024-01-01
2024-01-01 02:17:00+00:00,0.9479273356401383,Sedentary,2,2024-01-01
2024-01-01 02:17:30+00:00,0.9399792387543251,Sedentary,2,2024-01-01
2024-01-01 02:18:00+00:00,0.9320311418685119,Sedentary,2,2024-01-01
2024-01-01 02:18:30+00:00,0.9240830449826989,Sedentary,2,2024-01-01
2024-01-01 02:19:00+00:00,0.9161349480968857,Sedentary,2,2024-01-01
2024-01-01 02:19:30+00:00,0.9081868512110725,Sedentary,2,2024-01-01
2024-01-01 02:20:00+00:00,0.9002387543252595,Sedentary,2,2024-01-01
2024-01-01 02:20:30+00:00,0.8922906574394462,Sedentary,2,2024-01-01
2024-01-01 02:21:00+00:00,0.884342560553633,Sedentary,2,2024-01-01
2024-01-01 02:21:30+00:00,0.8763944636678198,Sedentary,2,2024-01-01
2024-01-01 02:22:00+00:00,0.8684463667820068,Sedentary,2,2024-01-01
2024-01-01 02:22:30+00:00,0.8604982698961936,Sedentary,2,2024-01-01
2024-01-01 02:23:00+00:00,0.8525501730103804,Sedentary,2,2024-01-01
2024-01-01 02:23:30+00:00,0.8446020761245674,Sedentary,2,2024-01-01
2024-01-01 02:24:00+00:00,0.8366539792387542,Sedentary,2,2024-01-01
2024-01-01 02:24:30+00:00,0.828705882352941,Sedentary,2,2024-01-01
2024-01-01 02:25:00+00:00,0.820757785467128,Sedentary,2,2024-01-01
2024-01-01 02:25:30+00:00,0.8128096885813147,Sedentary,2,2024-01-01
2024-01-01 02:26:00+00:00,0.8048615916955015,Sedentary,2,2024-01-01
2024-01-01 02:26:30+00:00,0.7969134948096883,Sedentary,2,2024-01-01
2024-01-01 02:27:00+00:00,0.7889653979238753,Sedentary,2,2024-01-01
2024-01-01 02:27:30+00:00,0.7810173010380621,Sedentary,2,2024-01-01
2024-01-01 02:28:00+00:00,0.7730692041522489,Sedentary,2,2024-01-01
2024-01-01 02:28:30+00:00,0.7651211072664359,Sedentary,2,2024-01-01
2024-01-01 02:29:00+00:00,0.7571730103806227,Sedentary,2,2024-01-01
2024-01-01 02:29:30+00:00,0.7492249134948095,Sedentary,2,2024-01-01
2024-01-01 02:30:00+00:00,0.7412768166089965,Sedentary,2,2024-01-01
2024-01-01 02:30:30+00:00,0.7333287197231833,Sedentary,2,2024-01-01
2024-01-01 02:31:00+00:00,0.72538062283737,Sedentary,2,2024-01-01
2024-01-01 02:31:30+00:00,0.7174325259515568,Sedentary,2,2024-01-01
2024-01-01 02:32:00+00:00,0.7094844290657438,Sedentary,2,2024-01-01
2024-01-01 02:32:30+00:00,0.7015363321799306,Sedentary,2,2024-01-01
2024-01-01 02:33:00+00:00,0.6935882352941174,Sedentary,2,2024-01-01
2024-01-01 02:33:30+00:00,0.6856401384083044,Sedentary,2,2024-01-01
2024-01-01 02:34:00+00:00,0.6776920415224912,Sedentary,2,2024-01-01
2024-01-01 02:34:30+00:00,0.669743944636678,Sedentary,2,2024-01-01
2024-01-01 02:35:00+00:00,0.661795847750865,Sedentary,2,2024-01-01
2024-01-01 02:35:30+00:00,0.6538477508650518,Sedentary,2,2024-01-01
2024-01-01 02:36:00+00:00,0.6458996539792385,Sedentary,2,2024-01-01
2024-01-01 02:36:30+00:00,0.6379515570934253,Sedentary,2,2024-01-01
2024-01-01 02:37:00+00:00,0.6300034602076123,Sedentary,2,2024-01-01
2024-01-01 02:37:30+00:00,0.6220553633217991,Sedentary,2,2024-01-01
2024-01-01 02:38:00+00:00,0.6141072664359859,Sedentary,2,2024-01-01
2024-01-01 02:38:30+00:00,0.6061591695501729,Sedentary,2,2024-01-01
2024-01-01 02:39:00+00:00,0.5982110726643597,Sedentary,2,2024-01-01
2024-01-01 02:39:30+00:00,0.5902629757785465,Sedentary,2,2024-01-01
2024-01-01 02:40:00+00:00,0.5823148788927335,Sedentary,2,2024-01-01
2024-01-01 02:40:30+00:00,0.5743667820069203,Sedentary,2,2024-01-01
2024-01-01 02:41:00+00:00,0.566418685121107,Sedentary,2,2024-01-01
2024-01-01 02:41:30+00:00,0.5584705882352938,Sedentary,2,2024-01-01
2024-01-01 02:42:00+00:00,0.5505224913494808,Sedentary,2,2024-01-01
2024-01-01 02:42:30+00:00,0.5425743944636676,Sedentary,2,2024-01-01
2024-01-01 02:43:00+00:00,0.5346262975778544,Sedentary,2,2024-01-01
2024-01-01 02:43:30+00:00,0.5266782006920414,Sedentary,2,2024-01-01
2024-01-01 02:44:00+00:00,0.5187301038062282,Sedentary,2,2024-01-01
2024-01-01 02:44:30+00:00,0.510782006920415,Sedentary,2,2024-01-01
2024-01-01 02:45:00+00:00,0.502833910034602,Sedentary,2,2024-01-01
2024-01-01 02:45:30+00:00,0.49488581314878877,Sedentary,2,2024-01-01
2024-01-01 02:46:00+00:00,0.48693771626297555,Sedentary,2,2024-01-01
2024-01-01 02:46:30+00:00,0.47898961937716233,Sedentary,2,2024-01-01
2024-01-01 02:47:00+00:00,0.47104152249134934,Sedentary,2,2024-01-01
2024-01-01 02:47:30+00:00,0.4630934256055361,Sedentary,2,2024-01-01
2024-01-01 02:48:00+00:00,0.4551453287197229,Sedentary,2,2024-01-01
2024-01-01 02:48:30+00:00,0.4471972318339099,Sedentary,2,2024-01-01
2024-01-01 02:49:00+00:00,0.4392491349480967,Sedentary,2,2024-01-01
2024-01-01 02:49:30+00:00,0.4313010380622835,Sedentary,2,2024-01-01
2024-01-01 02:50:00+00:00,0.4233529411764705,Sedentary,2,2024-01-01
2024-01-01 02:50:30+00:00,0.41540484429065727,Sedentary,2,2024-01-01
2024-01-01 02:51:00+00:00,0.40745674740484406,Sedentary,2,2024-01-01
2024-01-01 02:51:30+00:00,0.39950865051903084,Sedentary,2,2024-01-01
2024-01-01 02:52:00+00:00,0.39156055363321784,Sedentary,2,2024-01-01
2024-01-01 02:52:30+00:00,0.38361245674740463,Sedentary,2,2024-01-01
2024-01-01 02:53:00+00:00,0.3756643598615914,Sedentary,2,2024-01-01
2024-01-01 02:53:30+00:00,0.3677162629757784,Sedentary,2,2024-01-01
2024-01-01 02:54:00+00:00,0.3597681660899652,Sedentary,2,2024-01-01
2024-01-01 02:54:30+00:00,0.351820069204152,Sedentary,2,2024-01-01
2024-01-01 02:55:00+00:00,0.343871972318339,Sedentary,2,2024-01-01
2024-01-01 02:55:30+00:00,0.3359238754325258,Sedentary,2,2024-01-01
2024-01-01 02:56:00+00:00,0.32797577854671256,Sedentary,2,2024-01-01
2024-01-01 02:56:30+00:00,0.32002768166089957,Sedentary,2,2024-01-01
