TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
163539.0695,251.625,964.654,11.407,1242.5,-3001.25,1163.75,-539.6,886.16,290.32
163539.1196,250.1,956.907,13.237,1575.0,-3281.25,840.0,-539.6,893.76,290.32
163539.1697,255.529,965.508,11.346,1260.0,-3911.25,1032.5,-525.92,889.2,304.0
163539.2198,256.2,957.883,16.653,1793.75,-3027.5,735.0,-532.0,878.56,310.08
163539.2699,252.784,962.641,13.298,2318.75,-2607.5,1041.25,-535.04,892.24,297.92
163539.32,253.516,959.896,13.603,1461.25,-3036.25,1032.5,-547.2,878.56,304.0
163539.3701,254.248,963.312,15.128,1575.0,-3421.25,980.0,-539.6,886.16,296.4
163539.4202,256.688,960.201,13.725,1986.25,-3613.75,735.0,-536.56,875.52,294.88
163539.4703,255.163,958.127,9.943,2826.25,-4182.5,586.25,-533.52,886.16,300.96
163539.5204,256.932,964.349,5.856,2222.5,-3097.5,787.5,-545.68,883.12,310.08
163539.5705,256.932,965.752,8.357,1207.5,-2266.25,245.0,-548.72,884.64,305.52
163539.6207,253.638,955.443,10.37,1898.75,-3430.0,341.25,-539.6,895.28,307.04
163539.6708,255.712,960.079,15.372,1933.75,-3535.0,385.0,-536.56,880.08,294.88
163539.7209,254.126,966.362,11.468,1321.25,-2668.75,-315.0,-532.0,889.2,284.24
163539.771,248.819,964.105,9.333,2275.0,-3867.5,612.5,-539.6,889.2,305.52
163539.8211,248.575,961.482,12.017,1837.5,-3587.5,218.75,-551.76,886.16,297.92
163539.8712,257.664,963.983,9.394,1653.75,-2467.5,210.0,-541.12,878.56,296.4
163539.9213,247.66,959.103,11.529,1995.0,-3806.25,656.25,-541.12,889.2,296.4
163539.9714,245.708,969.717,13.664,2878.75,-3062.5,840.0,-538.08,881.6,290.32
163540.0215,237.168,965.081,26.901,4917.5,-7525.0,4086.25,-545.68,887.68,304.0
163540.0716,270.108,960.262,6.588,7752.5,-3753.75,3911.25,-538.08,890.72,299.44
163540.1217,256.81,958.676,-1.22,5162.5,-1163.75,157.5,-542.64,887.68,299.44
163540.1718,250.283,959.835,-3.599,4646.25,-2598.75,857.5,-541.12,886.16,310.08
163540.2219,260.043,963.556,-4.941,735.0,-5906.25,1601.25,-527.44,889.2,296.4
163540.272,261.263,958.066,-4.758,1373.75,-4453.75,1400.0,-541.12,880.08,307.04
163540.3221,262.056,960.018,-9.882,2528.75,-1592.5,367.5,-538.08,887.68,304.0
163540.3723,259.616,962.153,-4.819,2450.0,-2546.25,-78.75,-516.8,898.32,299.44
163540.4224,269.315,953.857,-7.381,1671.25,-3403.75,498.75,-536.56,892.24,297.92
163540.4725,259.555,958.188,-4.88,1933.75,-2213.75,-122.5,-538.08,887.68,310.08
163540.5226,252.479,965.325,-3.538,1732.5,-2336.25,-420.0,-535.04,887.68,314.64
163540.5727,259.738,961.055,-3.172,218.75,-4042.5,700.0,-532.0,883.12,304.0
163540.6228,252.601,958.005,-0.732,857.5,-2826.25,-122.5,-532.0,890.72,299.44
163540.6729,257.176,963.068,-5.368,1216.25,-2511.25,-463.75,-533.52,889.2,297.92
163540.723,250.222,960.872,-3.965,2143.75,-3858.75,166.25,-533.52,881.6,308.56
163540.7731,253.333,964.044,-0.732,1303.75,-4558.75,525.0,-541.12,898.32,299.44
163540.8232,251.442,963.251,-0.549,1408.75,-3701.25,236.25,-538.08,878.56,302.48
163540.8733,253.333,962.214,-2.745,1715.0,-3587.5,962.5,-542.64,883.12,299.44
163540.9234,256.444,966.423,-1.891,1610.0,-2668.75,1286.25,-539.6,889.2,308.56
163540.9735,250.71,957.7,2.318,3666.25,-1032.5,1680.0,-525.92,878.56,307.04
163541.0236,259.128,959.042,-1.159,5241.25,-2686.25,2030.0,-533.52,901.36,307.04
163541.0737,260.714,963.983,-3.843,5197.5,-2896.25,1137.5,-541.12,881.6,305.52
163541.1239,255.773,961.299,-10.065,3692.5,-4042.5,1347.5,-535.04,886.16,304.0
163541.174,262.788,959.652,-12.932,1995.0,-4488.75,945.0,-535.04,890.72,308.56
163541.2241,263.703,962.092,-14.945,376.25,-2773.75,437.5,-524.4,887.68,311.6
163541.2742,258.884,959.591,-11.102,980.0,-3841.25,-17.5,-532.0,901.36,310.08
163541.3243,256.261,959.469,-5.185,1540.0,-3123.75,656.25,-541.12,899.84,314.64
163541.3744,257.603,960.75,-8.54,1855.0,-4095.0,463.75,-521.36,875.52,300.96
163541.4245,257.481,963.434,-8.967,551.25,-1785.0,157.5,-528.96,883.12,313.12
163541.4746,245.708,948.855,-3.355,1015.0,-1645.0,122.5,-538.08,883.12,307.04
163541.5247,259.189,964.959,-3.965,1785.0,-4060.0,533.75,-530.48,883.12,300.96
163541.5748,257.176,958.859,-7.015,1697.5,-2765.0,61.25,-530.48,895.28,291.84
163541.6249,254.37,961.97,-3.05,2187.5,-4068.75,490.0,-527.44,892.24,302.48
163541.675,252.906,963.434,-7.503,1618.75,-4760.0,953.75,-541.12,886.16,293.36
163541.7251,258.64,961.97,-5.917,1933.75,-3456.25,367.5,-536.56,887.68,299.44
163541.7752,253.943,963.251,-4.941,1785.0,-3832.5,883.75,-545.68,880.08,300.96
163541.8253,253.699,962.458,-6.344,1548.75,-3185.0,1050.0,-530.48,893.76,311.6
163541.8754,251.076,963.007,-5.368,1443.75,-3561.25,840.0,-536.56,886.16,302.48
163541.9256,254.736,959.164,-4.941,2283.75,-3648.75,778.75,-535.04,890.72,308.56
163541.9757,259.494,960.079,-7.564,2695.0,-3753.75,945.0,-528.96,889.2,314.64
163542.0258,259.067,964.715,-5.124,1522.5,-1907.5,472.5,-535.04,883.12,304.0
163542.0759,253.76,951.478,-11.895,2240.0,-3132.5,113.75,-530.48,901.36,308.56
163542.126,252.357,961.238,-13.481,3158.75,-1522.5,-472.5,-533.52,892.24,310.08
163542.1761,256.871,973.133,-10.004,358.75,-3727.5,1540.0,-535.04,890.72,305.52
163542.2262,257.42,963.251,0.854,-1933.75,-4935.0,1653.75,-528.96,886.16,314.64
163542.2763,254.919,946.049,3.904,1085.0,-2826.25,411.25,-533.52,886.16,294.88
163542.3265,258.518,968.375,-5.368,3780.0,-1487.5,-586.25,-528.96,889.2,299.44
163542.3765,243.451,965.813,-1.281,568.75,-3473.75,358.75,-530.48,889.2,302.48
163542.4266,249.307,956.663,-1.769,2056.25,-6247.5,1706.25,-535.04,887.68,300.96
163542.4767,257.481,964.349,-7.381,2213.75,-3990.0,446.25,-519.84,883.12,296.4
163542.5268,251.442,964.532,-7.564,2406.25,-1601.25,840.0,-533.52,886.16,308.56
163542.5769,251.503,958.859,-6.71,2065.0,-3097.5,1540.0,-535.04,886.16,304.0
163542.627,258.945,958.676,-8.113,1653.75,-3272.5,1198.75,-538.08,884.64,310.08
163542.6772,255.895,961.238,-2.196,1347.5,-2826.25,560.0,-535.04,899.84,322.24
163542.7273,254.553,958.371,-4.453,1531.25,-3360.0,761.25,-542.64,895.28,314.64
163542.7774,262.117,961.238,-0.976,945.0,-3228.75,481.25,-527.44,895.28,307.04
163542.8275,253.943,964.227,-2.318,1487.5,-2791.25,-61.25,-535.04,895.28,307.04
163542.8776,254.187,964.715,-0.61,1505.0,-3692.5,472.5,-538.08,886.16,307.04
163542.9277,254.431,957.639,-1.891,1478.75,-4270.0,507.5,-539.6,884.64,296.4
163542.9778,260.348,964.41,-6.344,1671.25,-3465.0,586.25,-533.52,889.2,300.96
163543.0279,252.906,958.127,-4.636,1793.75,-2546.25,481.25,-533.52,884.64,310.08
163543.078,248.88,965.325,-3.233,848.75,-2668.75,315.0,-532.0,890.72,291.84
163543.1281,255.102,956.968,2.501,1137.5,-3631.25,323.75,-527.44,883.12,311.6
163543.1782,253.333,959.53,-0.488,2082.5,-3596.25,603.75,-533.52,884.64,296.4
163543.2283,252.845,961.726,-4.026,2397.5,-3333.75,481.25,-532.0,886.16,316.16
163543.2785,252.601,962.824,-1.586,1995.0,-4751.25,1225.0,-545.68,880.08,302.48
163543.3285,256.932,956.724,-2.013,2537.5,-2765.0,1102.5,-535.04,877.04,297.92
163543.3786,254.98,962.946,-6.893,1855.0,-3045.0,875.0,-539.6,890.72,317.68
163543.4287,251.747,959.591,-2.867,1583.75,-4296.25,1566.25,-532.0,892.24,304.0
163543.4789,255.407,958.981,-6.466,1811.25,-3351.25,717.5,-532.0,895.28,313.12
163543.529,256.993,960.506,-4.392,1995.0,-2975.0,761.25,-533.52,893.76,322.24
163543.5791,255.529,962.519,-5.612,2423.75,-3491.25,796.25,-524.4,880.08,308.56
163543.6292,257.481,964.044,-3.538,1898.75,-2756.25,918.75,-541.12,889.2,297.92
163543.6793,255.285,957.273,1.83,1400.0,-2695.0,700.0,-530.48,881.6,307.04
163543.7294,255.041,963.861,-7.198,1793.75,-2835.0,498.75,-541.12,899.84,308.56
163543.7795,256.932,960.933,-6.954,1723.75,-3185.0,507.5,-536.56,892.24,305.52
163543.8296,254.98,961.97,-3.233,1706.25,-3911.25,665.0,-530.48,896.8,305.52
163543.8797,254.004,956.541,-6.893,1435.0,-3447.5,647.5,-532.0,883.12,311.6
163543.9298,256.261,964.166,-5.246,1706.25,-3010.0,831.25,-535.04,883.12,313.12
163543.9799,257.115,961.421,-2.867,1015.0,-2056.25,140.0,-525.92,890.72,310.08
163544.03,254.736,966.85,-3.599,1496.25,-2458.75,332.5,-539.6,886.16,300.96
163544.0801,253.882,962.031,-1.586,1916.25,-2957.5,1575.0,-536.56,892.24,304.0
163544.1302,257.786,955.443,-1.83,1575.0,-3465.0,1146.25,-525.92,887.68,302.48
163544.1803,254.248,969.839,-0.183,1890.0,-2353.75,280.0,-533.52,892.24,297.92
163544.2305,252.418,960.75,-4.026,2126.25,-3753.75,1312.5,-547.2,889.2,310.08
163544.2806,254.675,963.007,0.488,1706.25,-3158.75,840.0,-532.0,886.16,308.56
163544.3307,265.655,962.336,-2.867,1478.75,-2021.25,665.0,-530.48,892.24,296.4
163544.3808,260.653,960.14,-1.647,2213.75,-2406.25,560.0,-527.44,896.8,314.64
163544.4309,251.137,959.164,-2.623,3010.0,-3080.0,-708.75,-528.96,892.24,305.52
163544.481,248.392,965.569,-5.429,2030.0,-4830.0,560.0,-545.68,890.72,308.56
163544.5311,256.139,969.412,-4.88,-367.5,-3465.0,1715.0,-541.12,895.28,302.48
163544.5812,258.213,953.796,4.941,-376.25,-3893.75,1662.5,-530.48,886.16,297.92
163544.6313,258.823,957.395,0.854,2493.75,-2240.0,498.75,-533.52,892.24,297.92
163544.6814,252.662,967.521,3.66,2808.75,-1776.25,341.25,-541.12,890.72,311.6
163544.7315,249.368,962.824,2.745,1820.0,-4086.25,1172.5,-536.56,889.2,300.96
163544.7816,258.274,956.297,-5.551,2905.0,-4900.0,1181.25,-525.92,893.76,305.52
163544.8317,265.228,958.31,-8.113,2546.25,-2563.75,533.75,-527.44,889.2,305.52
163544.8818,258.03,965.325,-2.623,726.25,-2231.25,1181.25,-530.48,880.08,310.08
163544.9319,260.592,957.517,0.244,1356.25,-2616.25,1645.0,-530.48,893.76,308.56
163544.9821,255.773,960.079,4.087,2310.0,-1846.25,2362.5,-539.6,890.72,311.6
163545.0322,261.446,961.543,0.549,2187.5,-2765.0,1260.0,-524.4,895.28,310.08
163545.0823,257.237,958.859,3.538,1522.5,-3771.25,1190.0,-532.0,886.16,313.12
163545.1324,264.008,956.419,-2.379,1977.5,-2318.75,1408.75,-538.08,892.24,302.48
163545.1825,265.106,963.983,-1.708,1837.5,-2887.5,796.25,-532.0,899.84,300.96
163545.2326,253.028,957.639,-0.244,1750.0,-2651.25,901.25,-528.96,893.76,307.04
163545.2827,260.836,958.737,2.562,2318.75,-5363.75,1198.75,-538.08,892.24,307.04
163545.3328,265.228,958.493,-1.098,2126.25,-3622.5,822.5,-538.08,892.24,296.4
163545.3829,262.422,958.066,-4.026,2800.0,-3132.5,691.25,-527.44,886.16,307.04
163545.433,260.653,957.883,-4.88,2695.0,-3815.0,1041.25,-535.04,901.36,293.36
163545.4831,268.705,954.65,-3.721,1478.75,-2686.25,236.25,-528.96,889.2,302.48
163545.5332,261.69,957.639,-7.137,2931.25,-2371.25,-630.0,-527.44,887.68,296.4
163545.5833,264.191,962.275,-5.795,1837.5,-3596.25,-463.75,-539.6,893.76,313.12
163545.6334,255.712,964.166,-3.294,927.5,-3946.25,166.25,-522.88,880.08,294.88
163545.6835,260.409,960.567,-1.098,822.5,-3788.75,-192.5,-533.52,890.72,314.64
163545.7336,258.579,957.639,-0.854,1881.25,-3193.75,-26.25,-542.64,893.76,300.96
163545.7838,252.845,960.506,1.708,2493.75,-2283.75,-332.5,-544.16,884.64,297.92
163545.8339,258.396,962.336,0.488,1330.0,-4331.25,428.75,-532.0,896.8,308.56
163545.884,246.623,964.166,-0.915,1391.25,-4112.5,-857.5,-532.0,881.6,310.08
163545.9341,254.065,959.286,1.098,2187.5,-5171.25,-350.0,-530.48,896.8,287.28
163545.9842,259.86,962.031,-10.065,1811.25,-3062.5,201.25,-535.04,880.08,305.52
163546.0343,255.041,957.944,-2.745,2441.25,-3045.0,0.0,-547.2,890.72,314.64
163546.0844,251.015,967.582,-0.183,1977.5,-1863.75,726.25,-535.04,884.64,308.56
163546.1345,250.71,960.75,-0.549,1400.0,-3771.25,1067.5,-539.6,895.28,310.08
163546.1846,252.784,960.262,-0.122,1741.25,-4357.5,691.25,-528.96,893.76,314.64
163546.2347,256.749,962.031,-2.684,2292.5,-3202.5,770.0,-533.52,892.24,310.08
163546.2848,250.1,956.846,-2.379,2380.0,-2913.75,673.75,-532.0,889.2,311.6
163546.3349,251.076,960.872,-7.93,3036.25,-2441.25,315.0,-541.12,889.2,304.0
163546.385,250.832,963.617,-8.906,1837.5,-2590.0,761.25,-538.08,893.76,304.0
163546.4351,258.64,965.02,-5.429,1085.0,-2703.75,96.25,-536.56,896.8,307.04
163546.4852,255.529,960.506,-1.708,656.25,-2870.0,-122.5,-524.4,877.04,305.52
163546.5354,249.429,961.482,-0.732,1190.0,-2835.0,350.0,-539.6,886.16,314.64
163546.5855,258.213,964.349,-2.928,1365.0,-5600.0,393.75,-538.08,896.8,304.0
163546.6356,250.832,964.898,-2.867,1610.0,-4427.5,-35.0,-532.0,874.0,310.08
163546.6857,243.817,960.689,-0.732,2327.5,-2703.75,656.25,-547.2,883.12,305.52
163546.7358,257.969,963.251,-0.183,1627.5,-2756.25,770.0,-530.48,896.8,308.56
163546.7859,248.026,963.251,-1.952,1015.0,-3508.75,927.5,-536.56,887.68,308.56
163546.836,253.882,962.153,-0.305,1758.75,-4243.75,1023.75,-544.16,895.28,302.48
163546.8861,253.699,964.532,-0.305,1750.0,-2852.5,612.5,-528.96,899.84,311.6
163546.9362,253.333,960.445,-2.318,1890.0,-3421.25,463.75,-539.6,880.08,299.44
163546.9863,255.895,958.676,-3.111,2248.75,-2082.5,901.25,-533.52,880.08,313.12
163547.0364,255.529,962.702,-3.416,1382.5,-3657.5,945.0,-538.08,877.04,317.68
163547.0865,253.516,962.214,-3.538,1793.75,-3596.25,988.75,-528.96,881.6,308.56
163547.1366,255.712,959.896,-0.549,2073.75,-3692.5,1085.0,-532.0,889.2,317.68
163547.1867,252.601,963.007,-2.196,1933.75,-2187.5,245.0,-532.0,887.68,300.96
163547.2368,250.649,962.946,-1.342,1137.5,-3447.5,192.5,-521.36,881.6,310.08
163547.287,253.76,959.469,1.464,1610.0,-3132.5,1058.75,-535.04,889.2,310.08
163547.3371,253.577,960.811,-2.074,1820.0,-2642.5,78.75,-545.68,878.56,302.48
163547.3872,247.843,967.399,1.403,1968.75,-2835.0,376.25,-538.08,884.64,313.12
163547.4373,252.784,960.811,-4.819,1706.25,-3605.0,1426.25,-538.08,880.08,311.6
163547.4874,256.383,960.567,-3.233,2003.75,-3150.0,533.75,-536.56,884.64,299.44
163547.5375,251.381,962.702,-1.952,1872.5,-2362.5,761.25,-521.36,889.2,300.96
163547.5876,252.296,961.36,-1.098,1855.0,-3552.5,962.5,-528.96,886.16,314.64
163547.6377,253.394,963.007,-2.074,1303.75,-4156.25,927.5,-535.04,889.2,311.6
163547.6878,258.091,959.347,-1.098,2362.5,-2625.0,735.0,-544.16,878.56,296.4
163547.7379,255.163,963.129,-1.647,2555.0,-2345.0,446.25,-539.6,884.64,310.08
163547.788,251.747,962.031,-1.342,1706.25,-3815.0,1050.0,-536.56,887.68,311.6
163547.8381,254.919,964.349,-1.098,1295.0,-3500.0,805.0,-533.52,890.72,305.52
163547.8882,252.845,958.859,-1.159,2021.25,-4558.75,1015.0,-533.52,895.28,307.04
163547.9383,254.675,960.689,-2.928,2336.25,-3316.25,568.75,-532.0,880.08,311.6
163547.9884,252.479,962.58,-3.233,1601.25,-2047.5,341.25,-538.08,893.76,310.08
163548.0386,254.065,964.471,-3.111,1041.25,-3482.5,630.0,-550.24,893.76,310.08
163548.0887,251.259,958.798,-0.732,1758.75,-3106.25,1163.75,-527.44,880.08,310.08
163548.1388,256.505,960.567,-0.732,2266.25,-2598.75,367.5,-527.44,889.2,307.04
163548.1889,250.527,962.702,1.708,1750.0,-2878.75,1111.25,-544.16,893.76,304.0
163548.239,254.553,956.297,-1.952,2598.75,-3543.75,1268.75,-535.04,886.16,297.92
163548.2891,261.019,967.338,-5.49,1426.25,-3316.25,682.5,-525.92,887.68,314.64
163548.3392,252.784,958.371,-2.867,1960.0,-2642.5,778.75,-521.36,887.68,305.52
163548.3893,254.553,961.97,-1.952,1645.0,-3718.75,586.25,-539.6,892.24,296.4
163548.4394,254.431,963.556,-0.366,1163.75,-4095.0,612.5,-538.08,898.32,307.04
163548.4895,255.102,958.432,-4.087,1986.25,-2695.0,507.5,-544.16,889.2,297.92
163548.5396,253.882,963.251,-0.976,2143.75,-2642.5,638.75,-528.96,893.76,305.52
163548.5897,253.638,962.336,-1.952,1225.0,-2703.75,717.5,-530.48,889.2,314.64
163548.6398,252.235,961.238,-3.05,1688.75,-3447.5,752.5,-527.44,884.64,304.0
163548.6899,256.322,962.58,-1.525,1776.25,-3097.5,420.0,-541.12,887.68,307.04
163548.74,254.004,957.822,-4.209,1505.0,-2283.75,280.0,-538.08,887.68,294.88
163548.7901,253.028,961.238,-4.941,1986.25,-2458.75,708.75,-538.08,893.76,316.16
163548.8403,256.139,960.689,1.037,1102.5,-2590.0,577.5,-522.88,890.72,314.64
163548.8904,254.492,964.837,-1.159,1216.25,-1872.5,875.0,-535.04,890.72,304.0
163548.9405,252.296,964.105,3.782,743.75,-2913.75,332.5,-541.12,892.24,297.92
163548.9906,253.821,959.286,2.867,2432.5,-2668.75,1102.5,-521.36,884.64,316.16
163549.0407,251.869,960.445,2.44,2248.75,-3403.75,463.75,-544.16,880.08,300.96
163549.0908,249.246,966.301,1.647,1531.25,-2625.0,393.75,-527.44,889.2,296.4
163549.1409,253.638,960.14,-1.769,2003.75,-2905.0,1006.25,-536.56,878.56,291.84
163549.191,255.041,962.397,-0.366,2108.75,-4165.0,1321.25,-530.48,878.56,305.52
163549.2411,251.808,960.75,-1.281,2520.0,-1601.25,1041.25,-535.04,892.24,300.96
163549.2912,250.405,958.615,-1.464,2336.25,-3255.0,971.25,-530.48,889.2,300.96
163549.3413,253.577,963.922,-2.257,2117.5,-3456.25,1207.5,-528.96,881.6,304.0
163549.3914,257.847,958.188,-4.575,1645.0,-2695.0,656.25,-538.08,886.16,308.56
163549.4415,252.784,961.055,-4.087,2082.5,-2493.75,560.0,-538.08,889.2,308.56
163549.4916,256.444,959.591,1.281,1522.5,-3132.5,700.0,-527.44,884.64,304.0
163549.5417,254.309,961.848,0.61,1461.25,-3946.25,630.0,-518.32,887.68,307.04
163549.5919,254.736,962.153,-0.244,2161.25,-3403.75,411.25,-544.16,896.8,296.4
163549.642,252.052,962.946,-3.782,2310.0,-2975.0,332.5,-536.56,886.16,297.92
163549.6921,251.808,958.981,-3.233,1793.75,-3963.75,910.0,-532.0,902.88,313.12
163549.7422,257.176,962.092,-3.904,1863.75,-2817.5,752.5,-532.0,890.72,305.52
163549.7923,255.834,957.578,-1.708,1653.75,-1898.75,603.75,-535.04,890.72,311.6
163549.8424,251.503,967.826,1.769,997.5,-2633.75,848.75,-535.04,889.2,294.88
163549.8925,256.932,958.859,1.342,1802.5,-3097.5,420.0,-532.0,884.64,304.0
163549.9426,254.004,958.981,2.745,2467.5,-2642.5,691.25,-525.92,883.12,307.04
163549.9927,251.808,964.166,2.196,2511.25,-3972.5,1233.75,-533.52,890.72,305.52
163550.0428,259.067,960.384,-1.708,2380.0,-4296.25,901.25,-527.44,896.8,308.56
163550.0929,256.566,956.541,-4.087,2957.5,-3027.5,1006.25,-532.0,883.12,299.44
163550.143,256.81,965.02,-7.686,2056.25,-4060.0,1050.0,-532.0,874.0,300.96
163550.1931,253.333,961.055,-6.954,1820.0,-3027.5,1137.5,-533.52,893.76,307.04
163550.2432,254.248,958.432,-2.379,2458.75,-3517.5,848.75,-539.6,892.24,297.92
163550.2933,257.847,965.264,-4.697,1977.5,-3132.5,700.0,-539.6,887.68,300.96
163550.3435,257.298,959.652,-5.917,1408.75,-2205.0,481.25,-532.0,880.08,307.04
163550.3936,256.322,963.495,-2.623,1356.25,-3666.25,1216.25,-539.6,886.16,300.96
163550.4437,257.847,961.177,-2.623,1312.5,-3036.25,813.75,-533.52,893.76,304.0
163550.4938,256.566,958.92,-5.795,1680.0,-3010.0,323.75,-521.36,887.68,299.44
163550.5439,256.688,961.055,-3.66,1951.25,-3158.75,691.25,-533.52,893.76,310.08
163550.594,256.261,965.63,-2.44,1531.25,-3158.75,166.25,-538.08,886.16,310.08
163550.6441,253.882,959.713,-2.684,1321.25,-3465.0,577.5,-538.08,890.72,300.96
163550.6942,255.773,958.249,-4.209,1461.25,-3850.0,700.0,-524.4,886.16,307.04
163550.7443,255.468,959.591,-1.952,1435.0,-3220.0,367.5,-544.16,893.76,308.56
163550.7945,248.209,965.996,-0.061,1181.25,-2555.0,315.0,-527.44,889.2,302.48
163550.8445,255.651,963.129,-0.854,1023.75,-3998.75,411.25,-528.96,883.12,300.96
163550.8946,252.662,958.005,1.342,1811.25,-4051.25,1093.75,-541.12,883.12,297.92
163550.9447,262.178,961.543,-3.111,2231.25,-2205.0,17.5,-528.96,895.28,310.08
163550.9948,256.078,968.253,0.305,1785.0,-1365.0,-61.25,-535.04,890.72,308.56
163551.0449,250.954,953.552,-7.015,3132.5,-3893.75,428.75,-533.52,878.56,300.96
163551.095,252.845,967.582,-11.529,1391.25,-5372.5,358.75,-530.48,883.12,304.0
163551.1452,248.88,968.68,-1.464,-8.75,-4725.0,1618.75,-536.56,890.72,307.04
163551.1953,255.468,951.478,4.514,280.0,-3403.75,787.5,-535.04,878.56,313.12
163551.2454,255.224,963.007,-2.745,3010.0,-1662.5,-43.75,-536.56,886.16,311.6
163551.2955,251.93,972.157,4.758,1750.0,-2021.25,437.5,-536.56,884.64,296.4
163551.3456,250.71,957.09,3.904,1216.25,-4803.75,1452.5,-536.56,893.76,305.52
163551.3957,259.982,959.896,-1.342,2047.5,-2432.5,516.25,-532.0,896.8,304.0
163551.4458,253.15,965.081,-2.257,1741.25,-2318.75,148.75,-528.96,886.16,304.0
163551.4959,255.468,963.556,0.549,1627.5,-3421.25,1015.0,-539.6,904.4,305.52
163551.546,257.115,959.896,-0.122,1470.0,-3307.5,875.0,-548.72,895.28,302.48
163551.5961,254.248,959.591,-0.915,2248.75,-3482.5,1023.75,-530.48,887.68,291.84
163551.6462,258.335,961.482,-2.928,1347.5,-3097.5,910.0,-533.52,886.16,308.56
163551.6963,255.407,962.58,0.549,1050.0,-2703.75,525.0,-533.52,883.12,299.44
163551.7465,251.503,966.606,-1.891,778.75,-2572.5,175.0,-545.68,892.24,300.96
163551.7965,254.919,961.299,5.49,1645.0,-3412.5,1225.0,-530.48,895.28,319.2
163551.8466,257.359,955.321,3.782,1627.5,-4270.0,542.5,-541.12,895.28,305.52
163551.8968,255.407,963.129,4.087,1898.75,-3010.0,341.25,-521.36,893.76,302.48
163551.9469,250.161,962.885,1.952,2248.75,-2616.25,805.0,-524.4,877.04,293.36
163551.997,251.137,965.325,2.257,1951.25,-4550.0,1032.5,-541.12,890.72,319.2
163552.0471,260.714,963.495,-2.745,1216.25,-2703.75,980.0,-532.0,883.12,316.16
163552.0972,253.272,957.639,0.915,2406.25,-3036.25,770.0,-536.56,883.12,307.04
163552.1473,256.444,962.702,1.403,1986.25,-2520.0,437.5,-525.92,889.2,310.08
163552.1974,254.248,961.238,-1.83,1487.5,-3552.5,848.75,-530.48,884.64,307.04
163552.2475,253.76,961.36,-0.305,1365.0,-3727.5,1006.25,-532.0,898.32,310.08
163552.2976,258.213,959.896,1.586,1872.5,-2730.0,875.0,-535.04,880.08,294.88
163552.3477,254.736,962.763,4.575,1513.75,-2835.0,577.5,-535.04,884.64,290.32
163552.3978,254.797,962.092,1.403,2091.25,-3622.5,857.5,-533.52,883.12,300.96
163552.4479,259.677,957.883,0.732,2292.5,-3648.75,638.75,-536.56,893.76,299.44
163552.498,256.017,958.615,-1.464,2327.5,-3316.25,892.5,-545.68,896.8,310.08
163552.5481,257.664,968.314,2.44,1076.25,-2590.0,516.25,-525.92,893.76,311.6
163552.5982,259.067,955.443,0.427,1942.5,-2782.5,918.75,-532.0,901.36,299.44
163552.6484,252.357,958.981,2.196,2616.25,-3001.25,927.5,-538.08,893.76,313.12
163552.6985,257.176,966.667,-0.976,1793.75,-3377.5,577.5,-541.12,902.88,308.56
163552.7486,256.688,956.785,-0.732,2432.5,-3867.5,936.25,-519.84,895.28,300.96
163552.7987,256.444,958.493,-6.222,2983.75,-3036.25,612.5,-539.6,890.72,299.44
163552.8488,257.359,963.556,-1.22,1960.0,-1478.75,271.25,-528.96,880.08,305.52
163552.8989,251.808,960.384,-1.586,2327.5,-3718.75,638.75,-536.56,889.2,302.48
163552.949,258.213,964.044,-2.074,1715.0,-3132.5,577.5,-542.64,890.72,305.52
163552.9991,255.285,959.347,-1.464,1680.0,-3386.25,358.75,-547.2,884.64,293.36
163553.0492,255.468,960.262,0.244,2502.5,-3036.25,813.75,-538.08,892.24,308.56
163553.0993,256.627,959.469,-1.952,1680.0,-3193.75,1050.0,-535.04,884.64,299.44
163553.1494,251.564,959.835,0.549,1041.25,-3202.5,787.5,-538.08,880.08,300.96
163553.1995,260.409,957.944,-2.257,910.0,-3963.75,1470.0,-539.6,886.16,313.12
163553.2496,262.239,958.249,-3.416,1741.25,-2222.5,1321.25,-532.0,892.24,308.56
163553.2997,257.237,965.935,1.281,2038.75,-1793.75,122.5,-538.08,896.8,296.4
163553.3498,256.871,959.774,6.954,1645.0,-2835.0,743.75,-532.0,887.68,307.04
163553.3999,255.773,961.238,4.758,1461.25,-3920.0,1233.75,-544.16,889.2,313.12
163553.4501,257.786,965.02,-0.122,1627.5,-2905.0,8.75,-544.16,884.64,320.72
163553.5002,255.956,961.604,1.098,1995.0,-3998.75,1023.75,-535.04,884.64,300.96
163553.5503,254.126,962.702,-1.281,2152.5,-3430.0,735.0,-527.44,899.84,307.04
163553.6004,260.958,960.811,-3.477,2056.25,-2091.25,393.75,-533.52,884.64,307.04
163553.6505,259.25,958.127,-1.586,2161.25,-3893.75,988.75,-542.64,877.04,307.04
163553.7006,259.677,962.336,-2.501,2082.5,-3578.75,831.25,-536.56,881.6,299.44
163553.7507,256.017,961.177,-1.22,1715.0,-3666.25,332.5,-535.04,886.16,307.04
163553.8008,257.481,963.434,-1.098,1767.5,-3552.5,831.25,-545.68,887.68,294.88
163553.8509,260.043,959.347,-3.355,1347.5,-3158.75,341.25,-532.0,886.16,311.6
163553.901,254.858,962.031,1.525,1478.75,-3150.0,490.0,-533.52,883.12,296.4
163553.9511,259.677,959.103,0.915,1435.0,-3570.0,805.0,-525.92,899.84,307.04
