TimeStamp, ch1, ch2, ch3, ch4, ch5, ch6, ch7, ch8
5840590.0,-0.43806266642363856,-0.43130939976088994,-0.42616417123844286,-0.4281470749553531
5840590.0,-0.4351132017508986,-0.42883779750320883,-0.42416431595853754,-0.4267497511803807
5840590.0,-0.43616065814026095,-0.4297759806842781,-0.4250125378385231,-0.4276184114954962
5840590.0,-0.43919643630938954,-0.4323235431103161,-0.42708690489374457,-0.4291231309322274
5840590.0,-0.43933145872729523,-0.4324034729484883,-0.42710235441951205,-0.428945300453341
5840590.0,-0.4380185709021772,-0.4312518395485686,-0.4261402995753646,-0.42811365462704354
5840590.0,-0.4351277393254923,-0.42883447156363386,-0.4241752057284362,-0.4267513605059815
5840590.0,-0.43613887860046374,-0.42975479123053445,-0.4250029891732918,-0.42761717767920226
5840590.0,-0.4391294347202104,-0.4322362640185671,-0.42703132951633094,-0.42908010829449994
5840590.0,-0.43936933152310037,-0.432401970911261,-0.4271055730707136,-0.4289777551862901
5840590.0,-0.4382727907029141,-0.43148749846070983,-0.42632311896361336,-0.42830827573636476
5840590.0,-0.43524403992224214,-0.4289527033511047,-0.4242807238436608,-0.426830002883673
5840590.0,-0.43592183422110486,-0.42954123372331066,-0.4248516052784449,-0.4274400982189296
5840590.0,-0.4389700578415462,-0.43208026672366456,-0.4269203396940636,-0.4289495919882764
5840590.0,-0.4392286228214052,-0.4322511771024677,-0.4270017715694632,-0.42885297880804285
5840590.0,-0.4381678626737431,-0.4313419081380258,-0.426228383329914,-0.42820570805140834
5840590.0,-0.43529569927402717,-0.42894851910454257,-0.4242907016623856,-0.4268567176886461
5840590.0,-0.436105297339594,-0.4296830689529263,-0.42497466504271797,-0.42760687799535724
5840590.0,-0.43918104042780887,-0.43226952341431657,-0.42708465183790345,-0.4291251157671351
5840590.0,-0.4392047511583269,-0.432225803402162,-0.42699973309036887,-0.428836027245048
5840590.0,-0.4380874500378907,-0.4312632657603342,-0.42617575838276844,-0.4281360778970811
5840590.0,-0.4351994079589137,-0.42885582194993754,-0.42421538522426905,-0.42677367648764564
5840590.0,-0.43592478465137297,-0.4295237993626355,-0.4248348146480101,-0.427479473051962
5840590.0,-0.43912846912485,-0.4322322407045651,-0.42703524554195943,-0.42912457932526815
5840590.0,-0.43939636819319344,-0.43242337494175137,-0.427128210917498,-0.42902823436596804
5840590.0,-0.4382997200846338,-0.43148197310948044,-0.4263243527799073,-0.42833869199021957
5840590.0,-0.4353381854698879,-0.42900393354939625,-0.4243125884905563,-0.42691476069864753
5840590.0,-0.4359575612494423,-0.42958634848431926,-0.424859812839009,-0.42756605476928405
5840590.0,-0.4391721354928178,-0.4323009052635318,-0.4270658227283743,-0.42920799603557536
5840590.0,-0.43950993293642193,-0.43255625159218924,-0.42721822586276836,-0.42915826787451117
5840590.0,-0.43844868999107955,-0.431644944148653,-0.4264487536488478,-0.42849307995952124
5840590.0,-0.43545094555031605,-0.42913182129047167,-0.42441435151271234,-0.42703658664662675
5840590.0,-0.43587655852753626,-0.4295246576696226,-0.4248178630850152,-0.4275466892178881
5841907.0,-0.43918286433015635,-0.43234156755704495,-0.42710519756140675,-0.42924554696626027
5841907.0,-0.4393733548371023,-0.43243093877207506,-0.42712585057328345,-0.429037836675386
5841907.0,-0.4383062110312236,-0.4314994074701556,-0.4263325066962846,-0.4283413741995542
5841907.0,-0.43542675202211767,-0.42910709132040636,-0.4243797510122955,-0.4269674929341666
5841907.0,-0.43579544851725677,-0.42945770972463004,-0.42474801835394116,-0.4274699243867307
5841907.0,-0.43905336726348015,-0.4322117486252485,-0.4269968363042874,-0.4291549419349363
5841907.0,-0.4394487249194056,-0.43250781089160567,-0.4271808895088302,-0.42912232626942703
5841907.0,-0.43841339211623576,-0.431606534910981,-0.4264168890019523,-0.4284448001914978
5841907.0,-0.43551413840224007,-0.42919324388423485,-0.42445485287366536,-0.4270528408351947
5841907.0,-0.43585547636216593,-0.42953442091160066,-0.42481217680122574,-0.4275478693899952
5841907.0,-0.4390599118542565,-0.43222591069053534,-0.4270119103207481,-0.42918369521900357
5841907.0,-0.4394527482334076,-0.4325122633591012,-0.42718512739957903,-0.42913182129047167
5841907.0,-0.4384906397450733,-0.4316835143188851,-0.42648485618649196,-0.42850305777824615
5841907.0,-0.43557384438202906,-0.4292514478267965,-0.42451069647201256,-0.42708298886811596
5841907.0,-0.43577216694023213,-0.4294530963245745,-0.4247587471912797,-0.42748263805897685
5841907.0,-0.43908072579869345,-0.4322964527960363,-0.4270722600307774,-0.4291666363676353
5841907.0,-0.4390837835173348,-0.4322639980630872,-0.4269859465343888,-0.42872337445299324
5841907.0,-0.4377601132106915,-0.43108409417678045,-0.4259905786503051,-0.42775134179012086
5841907.0,-0.43494057475812126,-0.4287142549412555,-0.4240550963944312,-0.42639194445514017
5841907.0,-0.4352700037086014,-0.4290434693149887,-0.424392947482222,-0.4269175501963556
5841907.0,-0.4386373029514912,-0.4318881132469312,-0.42671429237297687,-0.42870669111093174
5841907.0,-0.43923543563311523,-0.4323607185316942,-0.42703744495361384,-0.42881494507967766
5841907.0,-0.43827536562387526,-0.43150278705391726,-0.426312014616968,-0.4281869325860659
5841907.0,-0.43536742155163544,-0.4290603672337969,-0.4243176846882921,-0.426770296903884
5841907.0,-0.43551043695335834,-0.42924377670809943,-0.42454272205146815,-0.4271708580459187
5841907.0,-0.4387388513969005,-0.43195388101981647,-0.4267636450247342,-0.4288412307311571
5841907.0,-0.4393161701340878,-0.4323942461483772,-0.4270675929865352,-0.4289225016739966
5841907.0,-0.4383835659484346,-0.4315680183849357,-0.4263701112711562,-0.4283088121782317
5841907.0,-0.4354957384462045,-0.42915011395813396,-0.4243990629195049,-0.4269049438124828
5841907.0,-0.43555480069575314,-0.4292516624035433,-0.4245576351353687,-0.42726843682151283
5841907.0,-0.43884973393079446,-0.43202909016955976,-0.42683155856508714,-0.4289981936214201
5841907.0,-0.43943016403080987,-0.4324799695587122,-0.4271391006873966,-0.4290619765593977
5841907.0,-0.43856912119020475,-0.43174187919400675,-0.4265110881937847,-0.4284981225130704
5843223.0,-0.4356820983507751,-0.42932955376262116,-0.4245505004585386,-0.4270851882797704
5843223.0,-0.4356632692412459,-0.42936828486541323,-0.42467549141353267,-0.42741708486283836
5843223.0,-0.4389458106691612,-0.43213616396619847,-0.4269533845130663,-0.4291415308882631
5843223.0,-0.43943011038662316,-0.4324802914238324,-0.4271794947599763,-0.42911320675768927
5843223.0,-0.4385933683625899,-0.4317599036407356,-0.42655223328497804,-0.4285398040461307
5843223.0,-0.4357995254754454,-0.4294403826523283,-0.4246524244132548,-0.4271774026366952
5843223.0,-0.4354998690485798,-0.42921207299376407,-0.42454926664224457,-0.4272801848983985
5843223.0,-0.4387812839485745,-0.4319757678479872,-0.42681385598347854,-0.4290023242237955
5843223.0,-0.4394576298543965,-0.43250802546835243,-0.427189848088008,-0.42912071694382625
5843223.0,-0.4385990010021926,-0.4317529298964655,-0.4265479953942294,-0.4285379801437831
5843223.0,-0.43576766082855,-0.42938866965635647,-0.42461578543374356,-0.42714226569441144
5843223.0,-0.435525671902379,-0.4292303120172396,-0.42456664735873306,-0.42733350721997104
5843223.0,-0.43882613048864966,-0.43201793217872764,-0.4268548937862985,-0.42908064473636687
5843223.0,-0.43958841438155344,-0.43263103158843896,-0.42729434696368535,-0.4292535935942642
5843223.0,-0.4386612282587562,-0.43180936358086625,-0.42659745533436,-0.4286044989352821
5843223.0,-0.43589270542773073,-0.4295297538673584,-0.42472876009091853,-0.42722841825824
5843223.0,-0.43530905667651376,-0.4291019414784838,-0.42446338229934955,-0.4270855101448906
5843223.0,-0.43817778684828124,-0.4314814366676135,-0.4264308364904924,-0.4284346614402129
5843223.0,-0.4389500485599099,-0.43208809877492177,-0.4268501194536828,-0.42858566982575297
5843223.0,-0.43829070786126945,-0.4315098144423741,-0.42634044603591514,-0.4281417105366838
5843223.0,-0.4355118317022123,-0.4291715179886243,-0.42443323426642826,-0.42677845082026133
5843223.0,-0.4352311116732492,-0.42898499715149363,-0.4243564157910842,-0.42698433720878803
5843223.0,-0.4385821030833844,-0.4318191268228443,-0.4266851635796026,-0.42879386291430743
5843223.0,-0.4393715845789413,-0.43243630319074433,-0.42713062490589915,-0.4289742683141551
5843223.0,-0.4385909543741887,-0.43175368091507915,-0.4265376420661976,-0.4284355733913867
5843223.0,-0.43581041524534403,-0.4294284736428825,-0.4246343463223393,-0.42707059706098993
5843223.0,-0.43539767687293013,-0.42912854899508346,-0.42446804934359184,-0.4271936568252631
5843223.0,-0.4386692212425734,-0.43188392900036915,-0.4267400415825894,-0.4289497529208366
5843223.0,-0.4394649254637867,-0.43251060038931377,-0.42719682183227803,-0.4291225944903605
5843223.0,-0.4386841343264739,-0.43182277462753943,-0.42660169322510877,-0.4285710786069725
5843223.0,-0.43589190076493034,-0.4294794356202406,-0.42468343075316317,-0.4271663519342366
5843223.0,-0.43543227737334694,-0.4291628812745668,-0.4244929402462172,-0.42725137797014456
5843223.0,-0.43860168321152726,-0.43184610984875077,-0.42670350989145156,-0.4289062474854287
5844540.0,-0.4394346164983053,-0.4325008907915224,-0.42717729534832183,-0.4290819321968474
5844540.0,-0.43875467643197485,-0.4319150962728377,-0.4266656370956465,-0.4286021922352543
5844540.0,-0.43598824572423045,-0.429589889000641,-0.42476802763557764,-0.42722074713954294
